n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score,attack,retriever,defense,epsilon,poison_rate
144.0,0.12430555555555554,0.09206273049756618,0.4453074433656957,0.2625822070722852,0.4453074433656957,0.8059701492537312,0.11805555555555555,0.023611111111111114,0.5319444444444444,0.495982896315481,template,dense,repr_both,0.0,0.001
144.0,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.548442799986155,template,bm25,vanilla,,0.0025
144.0,0.04027777777777777,0.016280849299009678,0.4962962962962963,0.30760637861633744,0.4962962962962963,0.9290780141843973,0.0,0.0,0.9249999999999999,1.3813449843214134,template,bm25,multi_query,,0.0025
144.0,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.548442799986155,template,bm25,repr_group,1.0,0.0025
144.0,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.548442799986155,template,bm25,repr_group,0.5,0.0025
144.0,0.04722222222222223,0.02550744839548892,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.539980397587913,template,bm25,repr_group,0.25,0.0025
144.0,0.10138888888888889,0.05703925620305096,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.53114062539128,template,bm25,repr_group,0.1,0.0025
144.0,0.10138888888888889,0.05703925620305096,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.53114062539128,template,bm25,repr_group,0.0,0.0025
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.532807102531896,template,bm25,repr_stance,1.0,0.0025
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.532807102531896,template,bm25,repr_stance,0.5,0.0025
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.532807102531896,template,bm25,repr_stance,0.25,0.0025
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.532807102531896,template,bm25,repr_stance,0.1,0.0025
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.532807102531896,template,bm25,repr_stance,0.0,0.0025
144.0,0.3763888888888889,0.2572711378905881,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9972222222222222,15.513971447468926,template,bm25,repr_both,1.0,0.0025
144.0,0.3763888888888889,0.2572711378905881,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9972222222222222,15.513971447468926,template,bm25,repr_both,0.5,0.0025
144.0,0.2513888888888889,0.10796545382510157,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9972222222222222,15.52539747911045,template,bm25,repr_both,0.25,0.0025
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.532807102531896,template,bm25,repr_both,0.1,0.0025
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.532807102531896,template,bm25,repr_both,0.0,0.0025
144.0,0.012499999999999999,0.006635568300877644,0.4597938144329897,0.2769892325695689,0.4597938144329897,0.8707482993197279,0.16666666666666666,0.041666666666666664,0.5347222222222222,0.5006286764959987,template,dense,vanilla,,0.0025
144.0,0.10208333333333333,0.04128661409853709,0.4563559322033898,0.2753747198103979,0.4563559322033898,0.845679012345679,0.2638888888888889,0.07500000000000001,0.4930555555555556,1.2432753205778413,template,dense,multi_query,,0.0025
144.0,0.1486111111111111,0.10433416436598424,0.4807560137457045,0.2958858412347367,0.4807560137457045,0.9194444444444444,0.006944444444444444,0.001388888888888889,0.5666666666666667,-0.01685867526675694,template,dense,manifold,,0.0025
144.0,0.012499999999999999,0.006635568300877644,0.4597938144329897,0.2769892325695689,0.4597938144329897,0.8707482993197279,0.16666666666666666,0.041666666666666664,0.5347222222222222,0.5006286764959987,template,dense,repr_group,1.0,0.0025
144.0,0.012499999999999999,0.006635568300877644,0.4597938144329897,0.2769892325695689,0.4597938144329897,0.8707482993197279,0.16666666666666666,0.041666666666666664,0.5347222222222222,0.5006286764959987,template,dense,repr_group,0.5,0.0025
144.0,0.06597222222222222,0.044232101631142315,0.49038461538461536,0.3031422393444729,0.49038461538461536,0.8851626016260163,0.1527777777777778,0.041666666666666664,0.5402777777777779,0.49901919611990464,template,dense,repr_group,0.25,0.0025
144.0,0.12569444444444444,0.08849710822923613,0.4746031746031746,0.2893836627819828,0.4746031746031746,0.8719512195121951,0.1527777777777778,0.041666666666666664,0.5458333333333333,0.49706593835386786,template,dense,repr_group,0.1,0.0025
144.0,0.13194444444444445,0.09134871375453155,0.47012578616352196,0.28665362822743573,0.47012578616352196,0.871031746031746,0.1527777777777778,0.041666666666666664,0.5458333333333333,0.4967322570954088,template,dense,repr_group,0.0,0.0025
144.0,0.12569444444444444,0.09143456428427363,0.469551282051282,0.2845226834407109,0.469551282051282,0.7574626865671642,0.18055555555555555,0.04583333333333334,0.5166666666666667,0.49553252765020744,template,dense,repr_stance,1.0,0.0025
144.0,0.12569444444444444,0.09143456428427363,0.469551282051282,0.2845226834407109,0.469551282051282,0.7574626865671642,0.18055555555555555,0.04583333333333334,0.5166666666666667,0.49553252765020744,template,dense,repr_stance,0.5,0.0025
144.0,0.12708333333333333,0.09199081736166462,0.4483974358974358,0.26571520245073366,0.4483974358974358,0.7649253731343284,0.2013888888888889,0.05000000000000001,0.5208333333333334,0.49616457849299933,template,dense,repr_stance,0.25,0.0025
144.0,0.12708333333333333,0.09199081736166462,0.4483974358974358,0.26571520245073366,0.4483974358974358,0.7748756218905472,0.2013888888888889,0.04861111111111111,0.5208333333333334,0.49606429525725876,template,dense,repr_stance,0.1,0.0025
144.0,0.12708333333333333,0.09199081736166462,0.4483974358974358,0.26571520245073366,0.4483974358974358,0.7748756218905472,0.2013888888888889,0.04861111111111111,0.5222222222222223,0.49609711362633646,template,dense,repr_stance,0.0,0.0025
144.0,0.2041666666666667,0.21556408534334306,0.4649659863945579,0.282336771424749,0.4649659863945579,0.5151515151515151,0.1736111111111111,0.04444444444444444,0.5208333333333334,0.49624978692553195,template,dense,repr_both,1.0,0.0025
144.0,0.2041666666666667,0.21556408534334306,0.4649659863945579,0.282336771424749,0.4649659863945579,0.5151515151515151,0.1736111111111111,0.04444444444444444,0.5208333333333334,0.49624978692553195,template,dense,repr_both,0.5,0.0025
144.0,0.17847222222222225,0.13919423899522496,0.4605177993527508,0.27444542517334614,0.4605177993527508,0.8525641025641025,0.16666666666666666,0.04583333333333334,0.5305555555555556,0.4962190046821359,template,dense,repr_both,0.25,0.0025
144.0,0.12708333333333333,0.09392223799496457,0.44789644012944985,0.2652728439846327,0.44789644012944985,0.7714646464646463,0.2013888888888889,0.04861111111111111,0.5249999999999999,0.49604010361670997,template,dense,repr_both,0.1,0.0025
144.0,0.12708333333333333,0.09199081736166462,0.4483974358974358,0.26571520245073366,0.4483974358974358,0.7748756218905472,0.2013888888888889,0.04861111111111111,0.5222222222222223,0.49609711362633646,template,dense,repr_both,0.0,0.0025
144.0,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.553786694984687,template,bm25,vanilla,,0.005
144.0,0.04027777777777777,0.016280849299009678,0.4962962962962963,0.30760637861633744,0.4962962962962963,0.9290780141843973,0.0,0.0,0.9249999999999999,1.3813449843214134,template,bm25,multi_query,,0.005
144.0,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.553786694984687,template,bm25,repr_group,1.0,0.005
144.0,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.553786694984687,template,bm25,repr_group,0.5,0.005
144.0,0.04722222222222223,0.02550744839548892,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.545341178647826,template,bm25,repr_group,0.25,0.005
144.0,0.10138888888888889,0.05703925620305096,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.536518593878355,template,bm25,repr_group,0.1,0.005
144.0,0.10138888888888889,0.05703925620305096,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.536518593878355,template,bm25,repr_group,0.0,0.005
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.53817738152707,template,bm25,repr_stance,1.0,0.005
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.53817738152707,template,bm25,repr_stance,0.5,0.005
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.53817738152707,template,bm25,repr_stance,0.25,0.005
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.53817738152707,template,bm25,repr_stance,0.1,0.005
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.53817738152707,template,bm25,repr_stance,0.0,0.005
144.0,0.3763888888888889,0.2572711378905881,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9972222222222222,15.519358268000499,template,bm25,repr_both,1.0,0.005
144.0,0.3763888888888889,0.2572711378905881,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9972222222222222,15.519358268000499,template,bm25,repr_both,0.5,0.005
144.0,0.2513888888888889,0.10796545382510157,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9972222222222222,15.530775422428,template,bm25,repr_both,0.25,0.005
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.53817738152707,template,bm25,repr_both,0.1,0.005
144.0,0.12430555555555554,0.05707318530512046,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9958333333333333,15.53817738152707,template,bm25,repr_both,0.0,0.005
144.0,0.018055555555555557,0.008001680989258173,0.45774410774410773,0.2745751981096494,0.45774410774410773,0.8639455782312926,0.22916666666666666,0.07222222222222223,0.5208333333333334,0.5009713965362886,template,dense,vanilla,,0.005
144.0,0.1,0.04256720575819791,0.46125,0.27856709425836956,0.46125,0.8364197530864197,0.3472222222222222,0.10972222222222223,0.4819444444444445,1.2433117787741466,template,dense,multi_query,,0.005
144.0,0.14444444444444446,0.10080668873879937,0.4731958762886597,0.28975660151789256,0.4731958762886597,0.9051724137931034,0.04861111111111111,0.0125,0.5569444444444445,-0.018972906123638274,template,dense,manifold,,0.005
144.0,0.018055555555555557,0.008001680989258173,0.45774410774410773,0.2745751981096494,0.45774410774410773,0.8639455782312926,0.22916666666666666,0.07222222222222223,0.5208333333333334,0.5009713965362886,template,dense,repr_group,1.0,0.005
144.0,0.018055555555555557,0.008001680989258173,0.45774410774410773,0.2745751981096494,0.45774410774410773,0.8639455782312926,0.22916666666666666,0.07222222222222223,0.5208333333333334,0.5009713965362886,template,dense,repr_group,0.5,0.005
144.0,0.07013888888888888,0.042306669933456956,0.48742138364779874,0.30055464015007755,0.48742138364779874,0.8475609756097561,0.24305555555555555,0.08194444444444444,0.5208333333333334,0.49945604721780934,template,dense,repr_group,0.25,0.005
144.0,0.12916666666666665,0.08727215578570233,0.4672897196261682,0.2841682750629168,0.4672897196261682,0.8373493975903614,0.24305555555555555,0.08472222222222221,0.5263888888888889,0.4974480590933109,template,dense,repr_group,0.1,0.005
144.0,0.13611111111111113,0.09164819216221538,0.4675925925925926,0.28441929218695583,0.4675925925925926,0.8531746031746033,0.24305555555555555,0.08611111111111111,0.526388888888889,0.49712920139244965,template,dense,repr_group,0.0,0.005
144.0,0.1277777777777778,0.09211922860069621,0.4729559748427673,0.2873432886796226,0.4729559748427673,0.7634803921568627,0.2569444444444444,0.07777777777777778,0.5041666666666667,0.4959738301181993,template,dense,repr_stance,1.0,0.005
144.0,0.1277777777777778,0.09211922860069621,0.4729559748427673,0.2873432886796226,0.4729559748427673,0.7634803921568627,0.2569444444444444,0.07777777777777778,0.5041666666666667,0.4959738301181993,template,dense,repr_stance,0.5,0.005
144.0,0.13055555555555554,0.09231618730118331,0.439622641509434,0.26027638720121576,0.439622641509434,0.7634803921568627,0.2986111111111111,0.09027777777777779,0.5027777777777778,0.496670101318621,template,dense,repr_stance,0.25,0.005
144.0,0.13055555555555554,0.09231618730118331,0.439622641509434,0.26027638720121576,0.439622641509434,0.7696078431372548,0.2916666666666667,0.08333333333333333,0.5041666666666667,0.49659851351487205,template,dense,repr_stance,0.1,0.005
144.0,0.13055555555555554,0.09231618730118331,0.439622641509434,0.26027638720121576,0.439622641509434,0.7696078431372548,0.2916666666666667,0.08333333333333333,0.5055555555555556,0.4966155435926566,template,dense,repr_stance,0.0,0.005
144.0,0.19652777777777777,0.2056240539870365,0.4658249158249158,0.280716187356087,0.4658249158249158,0.536231884057971,0.2361111111111111,0.06666666666666667,0.5125000000000001,0.4966572443666118,template,dense,repr_both,1.0,0.005
144.0,0.19652777777777777,0.2056240539870365,0.4658249158249158,0.280716187356087,0.4658249158249158,0.536231884057971,0.2361111111111111,0.06666666666666667,0.5125000000000001,0.4966572443666118,template,dense,repr_both,0.5,0.005
144.0,0.1756944444444445,0.13401944517187045,0.45576923076923076,0.2713730267433387,0.45576923076923076,0.8409090909090909,0.25,0.08472222222222221,0.5097222222222222,0.4966483971567569,template,dense,repr_both,0.25,0.005
144.0,0.13055555555555554,0.09424760793448325,0.4390476190476191,0.259790656370188,0.4390476190476191,0.7661691542288557,0.2847222222222222,0.08194444444444444,0.5083333333333333,0.4965859739592746,template,dense,repr_both,0.1,0.005
144.0,0.13055555555555554,0.09231618730118331,0.439622641509434,0.26027638720121576,0.439622641509434,0.7696078431372548,0.2916666666666667,0.08333333333333333,0.5055555555555556,0.4966155435926566,template,dense,repr_both,0.0,0.005
144.0,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.565368024478769,template,bm25,vanilla,,0.01
144.0,0.04027777777777777,0.016280849299009678,0.4962962962962963,0.30760637861633744,0.4962962962962963,0.9290780141843973,0.0,0.0,0.9249999999999999,1.3813449843214134,template,bm25,multi_query,,0.01
144.0,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,0.9944444444444444,15.565368024478769,template,bm25,repr_group,1.0,0.01
