attack,retriever,defense,epsilon,stratum,n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score
clean,bm25,repr_both,0.25,bbq-gender,30,0.3,0.07968140217166511,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.22850971538059
clean,bm25,repr_both,0.25,race,23,0.1826086956521739,0.11653517336672838,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.33037024093315
clean,bm25,repr_both,0.5,age,49,0.42040816326530617,0.277567434448223,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.487056834831833
clean,bm25,repr_both,0.5,bbq-disability,42,0.3380952380952381,0.26604459618453824,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.9904761904761905,17.802832234115282
clean,bm25,repr_both,0.5,bbq-gender,30,0.5,0.31613419983169316,0.5,0.3112781244591328,0.5,nan,nan,nan,1.0,14.225747018393706
clean,bm25,repr_both,0.5,race,23,0.19130434782608693,0.12123219711218926,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.33037024093315
clean,bm25,repr_both,1.0,age,49,0.42040816326530617,0.277567434448223,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.487056834831833
clean,bm25,repr_both,1.0,bbq-disability,42,0.3380952380952381,0.26604459618453824,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.9904761904761905,17.802832234115282
clean,bm25,repr_both,1.0,bbq-gender,30,0.5,0.31613419983169316,0.5,0.3112781244591328,0.5,nan,nan,nan,1.0,14.225747018393706
clean,bm25,repr_both,1.0,race,23,0.19130434782608693,0.12123219711218926,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.33037024093315
clean,bm25,repr_group,0.0,age,49,0.0653061224489796,0.038604538393473956,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.491998202038136
clean,bm25,repr_group,0.0,bbq-disability,42,0.1285714285714286,0.07004733894284208,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.980952380952381,17.856392399125767
clean,bm25,repr_group,0.0,bbq-gender,30,0.0,0.0,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_group,0.0,race,23,0.2608695652173914,0.14695835984172811,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.32240794332633
clean,bm25,repr_group,0.1,age,49,0.0653061224489796,0.038604538393473956,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.491998202038136
clean,bm25,repr_group,0.1,bbq-disability,42,0.1285714285714286,0.07004733894284208,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.980952380952381,17.856392399125767
clean,bm25,repr_group,0.1,bbq-gender,30,0.0,0.0,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_group,0.1,race,23,0.2608695652173914,0.14695835984172811,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.32240794332633
clean,bm25,repr_group,0.25,age,49,0.03265306122448979,0.017637803452342875,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.494540986088092
clean,bm25,repr_group,0.25,bbq-disability,42,0.05714285714285715,0.030866156041600035,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.980952380952381,17.875938763841354
clean,bm25,repr_group,0.25,bbq-gender,30,0.0,0.0,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_group,0.25,race,23,0.12173913043478261,0.06575833243645224,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.336809122541116
clean,bm25,repr_group,0.5,age,49,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.497083770138046
clean,bm25,repr_group,0.5,bbq-disability,42,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.980952380952381,17.89457193772202
clean,bm25,repr_group,0.5,bbq-gender,30,0.0,0.0,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_group,0.5,race,23,0.0,0.0,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.350504311952044
clean,bm25,repr_group,1.0,age,49,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.497083770138046
clean,bm25,repr_group,1.0,bbq-disability,42,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.980952380952381,17.89457193772202
clean,bm25,repr_group,1.0,bbq-gender,30,0.0,0.0,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_group,1.0,race,23,0.0,0.0,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.350504311952044
clean,bm25,repr_stance,0.0,age,49,0.11836734693877549,0.042389842903756456,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.493301199978136
clean,bm25,repr_stance,0.0,bbq-disability,42,0.13095238095238093,0.08588782991387621,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.9857142857142857,17.854598731012867
clean,bm25,repr_stance,0.0,bbq-gender,30,0.1,0.014524702772665682,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_stance,0.0,race,23,0.1565217391304348,0.09123506269958738,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.33338393805169
clean,bm25,repr_stance,0.1,age,49,0.11836734693877549,0.042389842903756456,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.493301199978136
clean,bm25,repr_stance,0.1,bbq-disability,42,0.13095238095238093,0.08588782991387621,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.9857142857142857,17.854598731012867
clean,bm25,repr_stance,0.1,bbq-gender,30,0.1,0.014524702772665682,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_stance,0.1,race,23,0.1565217391304348,0.09123506269958738,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.33338393805169
clean,bm25,repr_stance,0.25,age,49,0.11836734693877549,0.042389842903756456,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.493301199978136
clean,bm25,repr_stance,0.25,bbq-disability,42,0.13095238095238093,0.08588782991387621,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.9857142857142857,17.854598731012867
clean,bm25,repr_stance,0.25,bbq-gender,30,0.1,0.014524702772665682,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_stance,0.25,race,23,0.1565217391304348,0.09123506269958738,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.33338393805169
clean,bm25,repr_stance,0.5,age,49,0.11836734693877549,0.042389842903756456,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.493301199978136
clean,bm25,repr_stance,0.5,bbq-disability,42,0.13095238095238093,0.08588782991387621,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.9857142857142857,17.854598731012867
clean,bm25,repr_stance,0.5,bbq-gender,30,0.1,0.014524702772665682,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_stance,0.5,race,23,0.1565217391304348,0.09123506269958738,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.33338393805169
clean,bm25,repr_stance,1.0,age,49,0.11836734693877549,0.042389842903756456,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.493301199978136
clean,bm25,repr_stance,1.0,bbq-disability,42,0.13095238095238093,0.08588782991387621,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.9857142857142857,17.854598731012867
clean,bm25,repr_stance,1.0,bbq-gender,30,0.1,0.014524702772665682,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,repr_stance,1.0,race,23,0.1565217391304348,0.09123506269958738,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.33338393805169
clean,bm25,vanilla,,age,49,0.0,0.0,0.5,0.3112781244591329,0.5,1.0,nan,nan,1.0,13.497083770138046
clean,bm25,vanilla,,bbq-disability,42,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.980952380952381,17.89457193772202
clean,bm25,vanilla,,bbq-gender,30,0.0,0.0,0.5,0.3112781244591328,0.5,1.0,nan,nan,1.0,14.231272412367472
clean,bm25,vanilla,,race,23,0.0,0.0,0.5,0.3112781244591327,0.5,1.0,nan,nan,1.0,17.350504311952044
clean,dense,manifold,,age,49,0.07142857142857142,0.023239737937815204,0.4809523809523809,0.2968029355211014,0.4809523809523809,1.0,nan,nan,0.37959183673469393,-0.045037142120827225
clean,dense,manifold,,bbq-disability,42,0.28095238095238095,0.17791188392959645,0.48048780487804876,0.296449882132369,0.48048780487804876,0.861111111111111,nan,nan,0.7571428571428571,-0.05664862708854787
clean,dense,manifold,,bbq-gender,30,0.14333333333333334,0.0682673592188295,0.5,0.31127812445913283,0.5,0.9385964912280701,nan,nan,0.7666666666666667,0.2914565745574718
clean,dense,manifold,,race,23,0.08695652173913043,0.03175180015672831,0.5,0.31127812445913283,0.5,1.0,nan,nan,0.3826086956521739,-0.25431635288252247
clean,dense,multi_query,,age,49,0.09183673469387756,0.0415359105951228,0.4864864864864865,0.3028652021764535,0.4864864864864865,0.9696969696969698,nan,nan,0.3714285714285715,1.2389944821867669
clean,dense,multi_query,,bbq-disability,42,0.13095238095238096,0.04871616620118014,0.4357142857142857,0.25729583523492405,0.4357142857142857,0.7833333333333334,nan,nan,0.6285714285714287,1.2656875369755143
clean,dense,multi_query,,bbq-gender,30,0.05999999999999999,0.008782437068163302,0.48125,0.29041740361367213,0.48125,0.8935185185185185,nan,nan,0.6533333333333334,1.269087277069624
clean,dense,multi_query,,race,23,0.0608695652173913,0.009002628845466676,0.45111111111111113,0.2716423742902073,0.45111111111111113,1.0,nan,nan,0.4,1.2424360612870984
clean,dense,repr_both,0.0,age,49,0.06122448979591836,0.05241824036091499,0.5,0.3112781244591327,0.5,0.9615384615384616,nan,nan,0.3591836734693878,0.4685801762182567
clean,dense,repr_both,0.0,bbq-disability,42,0.20714285714285713,0.10854446064633504,0.4292682926829269,0.2537512756501294,0.4292682926829269,0.738095238095238,nan,nan,0.7380952380952381,0.49873583552879275
clean,dense,repr_both,0.0,bbq-gender,30,0.11999999999999998,0.08699697535309898,0.43066666666666664,0.25262980017755055,0.43066666666666664,0.8333333333333333,nan,nan,0.6733333333333335,0.555168317778437
clean,dense,repr_both,0.0,race,23,0.08695652173913043,0.06948913689697807,0.5,0.31127812445913283,0.5,0.9333333333333333,nan,nan,0.44347826086956527,0.472006168725194
clean,dense,repr_both,0.1,age,49,0.06530612244897958,0.07361185400800556,0.5,0.3112781244591327,0.5,0.9545454545454546,nan,nan,0.3591836734693878,0.4683458174560138
clean,dense,repr_both,0.1,bbq-disability,42,0.20714285714285713,0.10854446064633504,0.4292682926829269,0.2537512756501294,0.4292682926829269,0.738095238095238,nan,nan,0.7380952380952381,0.4986921921310748
clean,dense,repr_both,0.1,bbq-gender,30,0.12666666666666665,0.08730110688478543,0.43066666666666664,0.25262980017755055,0.43066666666666664,0.8333333333333333,nan,nan,0.6799999999999999,0.5550777104329997
clean,dense,repr_both,0.1,race,23,0.08260869565217391,0.06948913689697807,0.5,0.31127812445913283,0.5,0.9333333333333333,nan,nan,0.44347826086956527,0.4721588069410024
clean,dense,repr_both,0.25,age,49,0.1,0.11341359550191901,0.5,0.3112781244591327,0.5,0.9545454545454546,nan,nan,0.363265306122449,0.4687103273181315
clean,dense,repr_both,0.25,bbq-disability,42,0.2571428571428572,0.14799982114079815,0.45772357723577234,0.2755169511167046,0.45772357723577234,0.830357142857143,nan,nan,0.7476190476190476,0.49743171531173874
clean,dense,repr_both,0.25,bbq-gender,30,0.22333333333333333,0.1417046121781843,0.4706666666666666,0.2874966743577774,0.4706666666666666,0.8958333333333334,nan,nan,0.6933333333333332,0.5552907690142412
clean,dense,repr_both,0.25,race,23,0.08260869565217392,0.07158408721485782,0.5,0.31127812445913283,0.5,0.9,nan,nan,0.43478260869565216,0.4735680098749126
clean,dense,repr_both,0.5,age,49,0.12857142857142856,0.20607829271461794,0.4809523809523809,0.2968029355211014,0.4809523809523809,1.0,nan,nan,0.3673469387755102,0.4708417682057388
clean,dense,repr_both,0.5,bbq-disability,42,0.3047619047619048,0.2521128214602555,0.45284552845528453,0.2745348767608436,0.45284552845528453,0.4523809523809524,nan,nan,0.7428571428571429,0.49501417852373575
clean,dense,repr_both,0.5,bbq-gender,30,0.3233333333333333,0.30015170987933903,0.5,0.31127812445913283,0.5,0.4666666666666666,nan,nan,0.6466666666666666,0.552814539071489
clean,dense,repr_both,0.5,race,23,0.0782608695652174,0.07158408721485782,0.4666666666666666,0.28594654381757795,0.4666666666666666,1.0,nan,nan,0.42608695652173906,0.4760646885006821
clean,dense,repr_both,1.0,age,49,0.12857142857142856,0.20607829271461794,0.4809523809523809,0.2968029355211014,0.4809523809523809,1.0,nan,nan,0.3673469387755102,0.4708417682057388
clean,dense,repr_both,1.0,bbq-disability,42,0.3047619047619048,0.2521128214602555,0.45284552845528453,0.2745348767608436,0.45284552845528453,0.4523809523809524,nan,nan,0.7428571428571429,0.49501417852373575
clean,dense,repr_both,1.0,bbq-gender,30,0.3233333333333333,0.30015170987933903,0.5,0.31127812445913283,0.5,0.4666666666666666,nan,nan,0.6466666666666666,0.552814539071489
clean,dense,repr_both,1.0,race,23,0.0782608695652174,0.07158408721485782,0.4666666666666666,0.28594654381757795,0.4666666666666666,1.0,nan,nan,0.42608695652173906,0.4760646885006821
clean,dense,repr_group,0.0,age,49,0.061224489795918366,0.06260081990836479,0.5,0.3112781244591327,0.5,0.9814814814814815,nan,nan,0.3673469387755102,0.4674183044589258
clean,dense,repr_group,0.0,bbq-disability,42,0.22857142857142856,0.11409194905875816,0.4428571428571429,0.2625323464422279,0.4428571428571429,0.8428571428571429,nan,nan,0.7571428571428571,0.49999633113642716
clean,dense,repr_group,0.0,bbq-gender,30,0.07,0.05383086956912175,0.5,0.31127812445913283,0.5,0.9565217391304348,nan,nan,0.7333333333333332,0.5569038924653864
clean,dense,repr_group,0.0,race,23,0.1391304347826087,0.1043305914516245,0.5,0.31127812445913283,0.5,0.9583333333333333,nan,nan,0.43478260869565216,0.4724754023074667
clean,dense,repr_group,0.1,age,49,0.05306122448979592,0.0526921368392856,0.5,0.3112781244591327,0.5,0.9803921568627452,nan,nan,0.3632653061224489,0.4680009721132235
clean,dense,repr_group,0.1,bbq-disability,42,0.22857142857142856,0.11409194905875816,0.4428571428571429,0.2625323464422279,0.4428571428571429,0.8428571428571429,nan,nan,0.7571428571428571,0.49999633113642716
clean,dense,repr_group,0.1,bbq-gender,30,0.07333333333333333,0.059992110926126406,0.5,0.31127812445913283,0.5,0.9565217391304348,nan,nan,0.74,0.5569891007059281
clean,dense,repr_group,0.1,race,23,0.12608695652173912,0.1043305914516245,0.5,0.31127812445913283,0.5,0.9523809523809524,nan,nan,0.42608695652173917,0.4729702320441259
clean,dense,repr_group,0.25,age,49,0.030612244897959183,0.027007886536400027,0.5,0.3112781244591327,0.5,0.9705882352941176,nan,nan,0.3673469387755102,0.4698876933574413
clean,dense,repr_group,0.25,bbq-disability,42,0.09285714285714285,0.04827852158976778,0.4904761904761905,0.30404052999011716,0.4904761904761905,0.8952380952380952,nan,nan,0.7523809523809524,0.5023634145980678
clean,dense,repr_group,0.25,bbq-gender,30,0.03333333333333333,0.03097517954339722,0.5,0.31127812445913283,0.5,0.9492753623188407,nan,nan,0.72,0.5579415621906499
clean,dense,repr_group,0.25,race,23,0.0608695652173913,0.04501314422733338,0.5,0.31127812445913283,0.5,0.9285714285714286,nan,nan,0.42608695652173906,0.4758765815121824
clean,dense,repr_group,0.5,age,49,0.0,0.0,0.48,0.2960791760741998,0.48,1.0,nan,nan,0.363265306122449,0.4719918599414005
clean,dense,repr_group,0.5,bbq-disability,42,0.0,0.0,0.4609756097560975,0.2816216398056052,0.4609756097560975,0.8823529411764706,nan,nan,0.7476190476190476,0.5034816271182683
clean,dense,repr_group,0.5,bbq-gender,30,0.0,0.0,0.5,0.31127812445913283,0.5,0.9351851851851851,nan,nan,0.7066666666666667,0.5586161315986472
clean,dense,repr_group,0.5,race,23,0.0,0.0,0.4666666666666666,0.28594654381757795,0.4666666666666666,1.0,nan,nan,0.42608695652173906,0.47813688644603725
clean,dense,repr_group,1.0,age,49,0.0,0.0,0.48,0.2960791760741998,0.48,1.0,nan,nan,0.363265306122449,0.4719918599414005
clean,dense,repr_group,1.0,bbq-disability,42,0.0,0.0,0.4609756097560975,0.2816216398056052,0.4609756097560975,0.8823529411764706,nan,nan,0.7476190476190476,0.5034816271182683
clean,dense,repr_group,1.0,bbq-gender,30,0.0,0.0,0.5,0.31127812445913283,0.5,0.9351851851851851,nan,nan,0.7066666666666667,0.5586161315986472
clean,dense,repr_group,1.0,race,23,0.0,0.0,0.4666666666666666,0.28594654381757795,0.4666666666666666,1.0,nan,nan,0.42608695652173906,0.47813688644603725
clean,dense,repr_stance,0.0,age,49,0.06122448979591836,0.05241824036091499,0.5,0.3112781244591327,0.5,0.9615384615384616,nan,nan,0.3591836734693878,0.4685801762182567
clean,dense,repr_stance,0.0,bbq-disability,42,0.20714285714285713,0.10854446064633504,0.4292682926829269,0.2537512756501294,0.4292682926829269,0.738095238095238,nan,nan,0.7380952380952381,0.49873583552879275
clean,dense,repr_stance,0.0,bbq-gender,30,0.11999999999999998,0.08699697535309898,0.43066666666666664,0.25262980017755055,0.43066666666666664,0.8333333333333333,nan,nan,0.6733333333333335,0.555168317778437
clean,dense,repr_stance,0.0,race,23,0.08695652173913043,0.06948913689697807,0.5,0.31127812445913283,0.5,0.9333333333333333,nan,nan,0.44347826086956527,0.472006168725194
clean,dense,repr_stance,0.1,age,49,0.06122448979591836,0.05241824036091499,0.5,0.3112781244591327,0.5,0.9615384615384616,nan,nan,0.3591836734693878,0.4684417873743232
clean,dense,repr_stance,0.1,bbq-disability,42,0.20714285714285713,0.10854446064633504,0.4292682926829269,0.2537512756501294,0.4292682926829269,0.738095238095238,nan,nan,0.7380952380952381,0.4986921921310748
clean,dense,repr_stance,0.1,bbq-gender,30,0.11999999999999998,0.08699697535309898,0.43066666666666664,0.25262980017755055,0.43066666666666664,0.8333333333333333,nan,nan,0.6666666666666666,0.5551631250936943
clean,dense,repr_stance,0.1,race,23,0.08695652173913043,0.06948913689697807,0.5,0.31127812445913283,0.5,0.9333333333333333,nan,nan,0.44347826086956527,0.472006168725194
clean,dense,repr_stance,0.25,age,49,0.06122448979591836,0.05241824036091499,0.5,0.3112781244591327,0.5,0.9615384615384616,nan,nan,0.3591836734693878,0.46845129727677337
clean,dense,repr_stance,0.25,bbq-disability,42,0.20714285714285713,0.10854446064633504,0.4292682926829269,0.2537512756501294,0.4292682926829269,0.7261904761904763,nan,nan,0.7333333333333334,0.49839200116660215
clean,dense,repr_stance,0.25,bbq-gender,30,0.11999999999999998,0.08699697535309898,0.43066666666666664,0.25262980017755055,0.43066666666666664,0.8333333333333334,nan,nan,0.6866666666666666,0.5559178281936311
clean,dense,repr_stance,0.25,race,23,0.08695652173913043,0.06948913689697807,0.5,0.31127812445913283,0.5,0.8666666666666666,nan,nan,0.43478260869565216,0.47192281590647606
clean,dense,repr_stance,0.5,age,49,0.06122448979591836,0.05241824036091499,0.5,0.3112781244591327,0.5,0.9615384615384616,nan,nan,0.3591836734693878,0.46825825191372605
clean,dense,repr_stance,0.5,bbq-disability,42,0.20238095238095238,0.10635763881160391,0.4414634146341464,0.26134342502718144,0.4414634146341464,0.7440476190476192,nan,nan,0.7238095238095239,0.49829671050177976
clean,dense,repr_stance,0.5,bbq-gender,30,0.11999999999999998,0.08699697535309898,0.5,0.31127812445913283,0.5,0.85,nan,nan,0.6533333333333334,0.55507460750592
clean,dense,repr_stance,0.5,race,23,0.08695652173913043,0.06948913689697807,0.5,0.31127812445913283,0.5,0.8666666666666666,nan,nan,0.4434782608695652,0.4722132075627613
clean,dense,repr_stance,1.0,age,49,0.06122448979591836,0.05241824036091499,0.5,0.3112781244591327,0.5,0.9615384615384616,nan,nan,0.3591836734693878,0.46825825191372605
clean,dense,repr_stance,1.0,bbq-disability,42,0.20238095238095238,0.10635763881160391,0.4414634146341464,0.26134342502718144,0.4414634146341464,0.7440476190476192,nan,nan,0.7238095238095239,0.49829671050177976
clean,dense,repr_stance,1.0,bbq-gender,30,0.11999999999999998,0.08699697535309898,0.5,0.31127812445913283,0.5,0.85,nan,nan,0.6533333333333334,0.55507460750592
clean,dense,repr_stance,1.0,race,23,0.08695652173913043,0.06948913689697807,0.5,0.31127812445913283,0.5,0.8666666666666666,nan,nan,0.4434782608695652,0.4722132075627613
clean,dense,vanilla,,age,49,0.0,0.0,0.48,0.2960791760741998,0.48,1.0,nan,nan,0.363265306122449,0.4719918599414005
clean,dense,vanilla,,bbq-disability,42,0.0,0.0,0.4609756097560975,0.2816216398056052,0.4609756097560975,0.8823529411764706,nan,nan,0.7476190476190476,0.5034816271182683
clean,dense,vanilla,,bbq-gender,30,0.0,0.0,0.5,0.31127812445913283,0.5,0.9351851851851851,nan,nan,0.7066666666666667,0.5586161315986472
clean,dense,vanilla,,race,23,0.0,0.0,0.4666666666666666,0.28594654381757795,0.4666666666666666,1.0,nan,nan,0.42608695652173906,0.47813688644603725
template,bm25,multi_query,,age,245,0.03877551020408163,0.0030875544312256725,0.4931972789115646,0.30534838395229164,0.4931972789115646,0.9583333333333334,0.0,0.0,0.9142857142857143,1.397838877545866
template,bm25,multi_query,,bbq-disability,210,0.04047619047619048,0.04064722715783955,0.5,0.31127812445913294,0.5,0.8506944444444444,0.0,0.0,0.9095238095238095,1.3760290886990842
template,bm25,multi_query,,bbq-gender,150,0.053333333333333316,0.008996849966895811,0.5,0.3112781244591329,0.5,0.9472222222222225,0.0,0.0,0.9333333333333331,1.3615817240130965
template,bm25,multi_query,,race,115,0.026086956521739126,0.009394047490921749,0.49130434782608695,0.30092272808837983,0.49130434782608695,1.0,0.0,0.0,0.9652173913043478,1.3816649233119824
template,bm25,repr_both,0.0,age,245,0.1183673469387755,0.04238984290375646,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,13.550037687035346
template,bm25,repr_both,0.0,bbq-disability,210,0.13095238095238093,0.08588782991387621,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,0.9857142857142858,17.87255216590801
template,bm25,repr_both,0.0,bbq-gender,150,0.09999999999999998,0.014524702772665682,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,1.0,14.28114186774547
template,bm25,repr_both,0.0,race,115,0.1565217391304348,0.09123506269958735,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,17.178664197252584
template,bm25,repr_both,0.1,age,245,0.1183673469387755,0.04238984290375646,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,13.550037687035346
template,bm25,repr_both,0.1,bbq-disability,210,0.13095238095238093,0.08588782991387621,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,0.9857142857142858,17.87255216590801
template,bm25,repr_both,0.1,bbq-gender,150,0.09999999999999998,0.014524702772665682,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,1.0,14.28114186774547
template,bm25,repr_both,0.1,race,115,0.1565217391304348,0.09123506269958735,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,17.178664197252584
template,bm25,repr_both,0.25,age,245,0.27346938775510216,0.1014243769680125,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,13.548209717119159
template,bm25,repr_both,0.25,bbq-disability,210,0.22857142857142856,0.13110666254279307,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,0.9904761904761905,17.852931451560377
template,bm25,repr_both,0.25,bbq-gender,150,0.3,0.07968140217166514,0.5,0.3112781244591329,0.5,1.0,0.0,0.0,1.0,14.278392828226352
template,bm25,repr_both,0.25,race,115,0.18260869565217394,0.11653517336672835,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,17.175705357082794
template,bm25,repr_both,0.5,age,245,0.4204081632653061,0.277567434448223,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,13.543805817859992
template,bm25,repr_both,0.5,bbq-disability,210,0.3380952380952381,0.2660445961845383,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,0.9904761904761905,17.820941990760428
template,bm25,repr_both,0.5,bbq-gender,150,0.5,0.31613419983169316,0.5,0.3112781244591329,0.5,nan,0.0,0.0,1.0,14.275643788707233
template,bm25,repr_both,0.5,race,115,0.191304347826087,0.12123219711218923,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,17.175705357082794
template,bm25,repr_both,1.0,age,245,0.4204081632653061,0.277567434448223,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,1.0,13.543805817859992
template,bm25,repr_both,1.0,bbq-disability,210,0.3380952380952381,0.2660445961845383,0.5,0.31127812445913294,0.5,1.0,0.0,0.0,0.9904761904761905,17.820941990760428
template,bm25,repr_both,1.0,bbq-gender,150,0.5,0.31613419983169316,0.5,0.3112781244591329,0.5,nan,0.0,0.0,1.0,14.275643788707233
